customer_id,state,income,employment_type,credit_score,loan_amount,loan_tenure,existing_loans_count,outstanding_debt,repayment_history_score,default_history,monthly_expenses,debt_to_income_ratio,risk_category,loan_eligible
CID004732,Maharashtra,59192.0,Self-Employed,778,569219.0,240,3,125042.0,76.5,0,26859.0,2.1125,Low,1
CID004733,Andhra Pradesh,8000.0,Salaried,589,373466.0,120,0,147542.5,53.3,0,4244.0,18.4428,Medium,1
CID004734,Jharkhand,29193.0,Self-Employed,587,239765.0,120,2,64004.0,88.9,1,23285.0,2.1924,Medium,1
CID004735,Gujarat,60519.0,Salaried,577,249434.0,60,0,95490.0,47.1,1,42584.0,1.5779,High,0
CID004736,Maharashtra,61627.0,Self-Employed,630,226274.0,60,1,247870.0,82.6,0,19862.0,4.0221,Medium,1
CID004737,Rajasthan,145407.0,Self-Employed,650,371335.0,180,1,689842.0,58.4,0,47586.0,4.7442,Medium,1
CID004738,Uttar Pradesh,34623.0,Freelancer,543,629786.0,120,2,138025.0,61.3,0,20421.0,3.9865,Medium,0
CID004739,Uttar Pradesh,47012.0,Self-Employed,657,602946.0,60,0,50113.0,69.4871955128205,0,22878.0,1.066,Low,1
CID004740,Telangana,55282.0,Salaried,695,847701.0,36,4,107329.0,54.1,0,23109.0,1.9415,Medium,1
CID004741,Andhra Pradesh,70031.0,Salaried,532,250548.0,24,2,225010.0,40.0,1,32218.0,3.213,High,0
CID004742,Maharashtra,35875.0,Freelancer,608,172835.0,60,2,49581.0,71.5,1,27963.0,1.382,High,0
CID004743,Maharashtra,151412.0,Salaried,695,714020.0,36,2,509442.0,56.8,0,69768.0,3.3646,Medium,1
CID004744,Chhattisgarh,167308.0,Salaried,562,1261834.0,36,3,261356.0,42.6,1,31478.0,1.5621,High,0
CID004745,Tamil Nadu,35851.0,Salaried,624,1376169.1900000004,24,1,105480.0,77.0,1,18845.0,2.9422,High,0
CID004746,Maharashtra,18987.0,Salaried,737,201999.0,12,3,69880.0,69.4871955128205,0,7223.0,3.6804,Low,1
CID004747,Karnataka,159511.0,Self-Employed,793,579866.0,120,0,644529.0,72.3,0,78904.0,4.0407,Low,1
CID004748,Maharashtra,40737.0,Salaried,685,10000.0,24,0,167124.0,80.2,1,25390.0,4.1025,Medium,1
CID004749,Uttar Pradesh,51130.0,Salaried,636,157316.0,180,1,203824.0,30.1,1,21966.0,3.9864,High,0
CID004750,Madhya Pradesh,27111.0,Freelancer,609,345479.0,36,0,30281.0,54.7,1,16577.0,1.1169,High,0
CID004751,Uttar Pradesh,105193.0,Self-Employed,722,906527.0,120,1,520910.0,75.6,0,44430.0,4.9519,Low,1
CID004752,Gujarat,18658.0,Business Owner,740,104633.0,120,0,74159.0,90.7,0,12936.0,3.9746,Low,1
CID004753,Telangana,28445.0,Freelancer,557,168315.0,120,0,27551.0,74.8,0,21866.0,0.9686,Medium,0
CID004754,Rajasthan,40141.0,Government,722,303544.0,180,2,146075.0,93.4,0,20962.0,3.639,Low,1
CID004755,Punjab,79836.0,Salaried,601,219591.0,48,1,208771.0,56.5,0,62412.0,2.615,Medium,1
CID004756,Bihar,60696.0,Government,581,163004.0,240,1,147238.0,57.7,1,38371.0,2.4258,High,0
CID004757,Maharashtra,142199.0,Salaried,637,307813.0,36,2,504061.0,62.6,1,93256.0,3.5448,High,0
CID004758,Madhya Pradesh,155190.0,Salaried,729,294984.0,180,4,194845.0,68.3,0,86234.0,1.2555,Low,1
CID004759,Gujarat,117056.0,Freelancer,674,98380.0,60,3,584979.0,69.4871955128205,1,48429.0,4.9974,Medium,1
CID004760,Chhattisgarh,45831.0,Salaried,672,261374.0,24,0,135209.0,69.6,0,35283.0,2.9502,Medium,1
CID004761,Gujarat,244823.60000000012,Salaried,678,94061.0,120,0,881545.0,69.3,0,217875.0,3.6007,Medium,1
CID004762,Chhattisgarh,114425.0,Salaried,687,390410.0,120,2,276149.0,57.7,0,31478.0,2.4134,Medium,1
CID004763,Kerala,58085.0,Self-Employed,640,397743.0,36,1,209473.0,54.6,0,34521.0,3.6063,Medium,1
CID004764,Tamil Nadu,80484.0,Salaried,700,215479.0,120,1,280732.0,75.4,1,31035.0,3.488,Medium,1
CID004765,Rajasthan,36613.0,Salaried,597,377795.0,36,2,75229.0,81.8,0,12625.0,2.0547,Medium,1
CID004766,Chhattisgarh,35026.0,Freelancer,702,785743.0,36,2,90345.0,72.9,0,19344.0,2.5794,Low,1
CID004767,Punjab,51395.0,Business Owner,718,233213.0,120,3,84811.0,72.9,0,23262.0,1.6502,Low,1
CID004768,Maharashtra,68812.0,Salaried,705,1059728.0,36,3,273444.0,69.3,0,50122.0,3.9738,Low,1
CID004769,Andhra Pradesh,51370.0,Government,710,247037.0,24,0,196140.0,70.3,1,29377.0,3.8182,Medium,1
CID004770,Uttar Pradesh,149670.0,Salaried,687,257949.0,240,0,147542.5,83.6,0,113802.0,0.9858,Low,1
CID004771,Maharashtra,103387.0,Salaried,743,249680.0,60,2,378680.0,100.0,0,68509.0,3.6627,Low,1
CID004772,Uttar Pradesh,126560.0,Salaried,648,239177.0,60,1,74728.0,99.9,0,66584.0,0.5905,Low,1
CID004773,Tamil Nadu,48486.0,Self-Employed,718,265274.0,60,1,65949.0,48.3,0,32560.0,1.3602,Low,1
CID004774,Haryana,40433.0,Salaried,808,358873.0,84,1,90924.0,27.8,0,31478.0,2.2488,Low,1
CID004775,Uttar Pradesh,244823.60000000012,Salaried,600,550888.0,180,2,384303.0,80.6,1,143805.0,1.5697,Medium,1
CID004776,Haryana,188152.0,Salaried,591,825503.0,84,0,544256.0,70.4,1,85994.0,2.8926,High,0
CID004777,Maharashtra,149256.0,Salaried,752,855711.0,84,1,677851.0,68.8,0,72523.0,4.5415,Low,1
CID004778,Tamil Nadu,73750.0,Self-Employed,575,240651.0,36,1,281816.0,77.6,0,31478.0,3.8212,Medium,0
CID004779,Tamil Nadu,21907.0,Freelancer,596,409516.0,48,0,37230.0,65.1,1,17216.0,1.6995,High,0
CID004780,Tamil Nadu,148732.0,Salaried,663,771737.0,60,1,340456.0,37.6,1,79725.0,2.2891,High,0
CID004781,Maharashtra,58085.0,Salaried,586,908867.0,84,4,33463.0,47.2,1,29846.0,0.5761,High,0
CID004782,Karnataka,58085.0,Salaried,720,399475.0,36,2,11741.85,48.4,1,3116.0,0.2021,Medium,1
CID004783,West Bengal,36100.0,Government,586,230229.0,240,1,87113.0,83.3,1,22028.0,2.4131,High,0
CID004784,Tamil Nadu,10279.0,Salaried,678,360281.0,24,3,38810.0,100.0,0,6855.0,3.7757,Low,1
CID004785,Uttar Pradesh,72381.0,Freelancer,672,98741.0,24,2,316568.0,60.6,0,37035.0,4.3736,Medium,1
CID004786,Uttar Pradesh,29613.0,Salaried,783,764896.0,36,1,72304.0,100.0,0,18305.0,2.4416,Low,1
CID004787,Bihar,78056.0,Government,743,317418.0,120,0,102342.0,32.1,0,32278.0,1.3111,Medium,1
CID004788,Odisha,12001.0,Salaried,607,754492.0,12,2,20115.0,69.4871955128205,1,6357.0,1.6761,High,0
CID004789,Maharashtra,32073.0,Salaried,548,277429.0,240,5,80331.0,73.7,0,22861.0,2.5046,Medium,0
CID004790,Uttar Pradesh,23560.0,Salaried,717,274538.0,240,1,80649.0,19.0,0,9419.0,3.4231,Medium,1
CID004791,Maharashtra,55889.0,Self-Employed,597,211886.0,36,0,164466.0,100.0,0,19255.0,2.9427,Medium,1
CID004792,Maharashtra,42907.0,Salaried,623,210550.0,60,3,183760.0,56.2,1,27812.0,4.2828,High,0
CID004793,Maharashtra,51922.0,Self-Employed,565,471569.0,36,2,30288.0,70.7,0,23716.0,0.5833,Medium,0
CID004794,Tamil Nadu,80577.0,Business Owner,704,94254.0,60,3,400030.0,79.0,0,43837.0,4.9646,Low,1
CID004795,Tamil Nadu,112597.0,Salaried,598,459211.0,60,1,527114.0,38.2,1,83987.0,4.6814,High,0
CID004796,Uttar Pradesh,50306.0,Salaried,647,369841.0,120,3,59027.0,100.0,0,19443.0,1.1734,Low,1
CID004797,Karnataka,38192.0,Self-Employed,648,886801.0,12,3,27374.0,72.7,0,26219.0,0.7167,Low,1
CID004798,Madhya Pradesh,75436.0,Salaried,664,347792.0,240,0,247388.0,63.2,0,41742.0,3.2794,Medium,1
CID004799,Maharashtra,41302.0,Business Owner,702,340366.0,180,3,154730.0,47.8,1,13353.0,3.7463,Medium,1
CID004800,Maharashtra,177352.0,Salaried,630,130842.0,60,0,467985.0,74.1,0,69121.0,2.6387,Medium,1
CID004801,Maharashtra,126052.0,Salaried,590,326410.0,60,1,220867.0,69.4871955128205,1,69046.0,1.7522,High,0
CID004802,Maharashtra,244823.60000000012,Salaried,501,402369.0,60,0,888032.7499999994,72.8,1,110892.0,3.6272,High,0
CID004803,Odisha,50234.0,Self-Employed,658,787332.0,12,0,168849.0,97.9,0,23997.0,3.3612,Low,1
CID004804,Maharashtra,80324.0,Salaried,637,65955.0,84,4,93777.0,93.3,0,51939.0,1.1675,Low,1
CID004805,Haryana,212025.0,Salaried,593,110554.0,60,1,868812.0,58.9,1,153458.0,4.0977,High,0
CID004806,Rajasthan,65091.0,Salaried,655,1149620.0,36,2,252084.0,64.4,0,33872.0,3.8728,Medium,1
CID004807,Maharashtra,49591.0,Government,718,103629.0,60,3,43725.0,80.8,0,27501.0,0.8817,Low,1
CID004808,Uttarakhand,53178.0,Salaried,738,229359.0,36,5,137256.0,93.6,0,31653.0,2.5811,Low,1
CID004809,Tamil Nadu,42616.0,Business Owner,527,625043.0,84,3,96753.0,69.4871955128205,0,16402.0,2.2703,Medium,0
CID004810,Punjab,43823.0,Salaried,621,249904.0,84,3,113112.0,100.0,0,26238.0,2.5811,Low,1
CID004811,Karnataka,94159.0,Salaried,726,188840.0,48,2,242536.0,51.3,0,66340.0,2.5758,Medium,1
CID004812,Punjab,25813.0,Self-Employed,777,245682.0,48,4,73779.0,85.1,0,19296.0,2.8582,Low,1
CID004813,Maharashtra,15693.0,Self-Employed,584,322301.0,180,2,27422.0,42.3,1,6207.0,1.7474,High,0
CID004814,Rajasthan,58085.0,Government,760,135032.0,84,1,151796.0,60.7,1,42303.0,2.6133,Medium,1
CID004815,Kerala,122418.0,Salaried,541,283760.0,84,3,147542.5,46.5,1,90318.0,1.2052,High,0
CID004816,Jharkhand,59912.0,Business Owner,741,147729.0,84,1,77591.0,46.9,0,40826.0,1.2951,Low,1
CID004817,Odisha,48099.0,Self-Employed,627,249309.0,24,1,43103.0,74.8,0,34129.0,0.8961,Medium,1
CID004818,Haryana,67097.0,Salaried,775,240177.0,24,0,89761.0,56.2,0,31478.0,1.3378,Low,1
CID004819,Bihar,58085.0,Salaried,612,292669.0,60,2,45889.0,75.7,0,69398.0,0.79,Medium,1
CID004820,Karnataka,60752.0,Government,625,272155.0,180,0,40718.0,45.8,0,40030.0,0.6702,Medium,1
CID004821,Tamil Nadu,154514.0,Self-Employed,639,398665.0,60,2,631167.0,69.4871955128205,0,66249.0,4.0849,Medium,1
CID004822,Tamil Nadu,23060.0,Self-Employed,527,246872.0,180,0,32193.0,61.4,1,7257.0,1.3961,High,0
CID004823,Uttar Pradesh,148705.0,Salaried,509,174699.0,24,1,422315.0,64.2,1,57657.0,2.84,High,0
CID004824,Uttar Pradesh,44652.0,Salaried,690,361567.0,84,0,96745.0,44.0,0,30046.0,2.1666,Medium,1
CID004825,Rajasthan,40161.0,Government,729,807593.0,36,0,79544.0,90.4,1,29360.0,1.9806,Medium,1
CID004826,Karnataka,43411.0,Salaried,698,356097.0,60,1,189139.0,72.8,0,14922.0,4.3569,Low,1
CID004827,Andhra Pradesh,79433.0,Salaried,549,721661.0,36,1,213517.0,80.8,1,49813.0,2.688,High,0
CID004828,Karnataka,39519.0,Salaried,688,92956.0,84,2,111665.0,44.5,0,19147.0,2.8256,Medium,1
CID004829,Tamil Nadu,58085.0,Freelancer,570,519269.0,60,0,124331.0,83.5,0,28773.0,2.1405,Medium,0
CID004830,Rajasthan,225415.0,Salaried,682,177682.0,60,2,385509.0,70.8,0,163290.0,1.7102,Low,1
CID004831,Maharashtra,8000.0,Freelancer,740,110689.0,36,0,28597.0,60.1,0,4111.0,3.5746,Low,1
CID004832,Kerala,34766.0,Salaried,679,336038.0,36,1,24764.0,97.5,0,13687.0,0.7123,Low,1
CID004833,Telangana,37257.0,Freelancer,767,136581.0,36,1,65819.0,69.4871955128205,0,13291.0,1.7666,Low,1
CID004834,Karnataka,38273.0,Business Owner,638,763093.0,60,4,147542.5,79.1,0,30588.0,3.855,Medium,1
CID004835,Rajasthan,41530.0,Salaried,632,10000.0,24,2,27010.0,30.7,0,28392.0,0.6504,Medium,1
CID004836,Maharashtra,73942.0,Self-Employed,655,232801.0,36,3,45524.0,91.6,0,24190.0,0.6157,Low,1
CID004837,Uttar Pradesh,58469.0,Salaried,542,206390.0,60,1,127312.0,79.0,0,22557.0,2.1774,Medium,0
CID004838,Uttar Pradesh,58085.0,Salaried,617,440762.0,36,0,104600.0,94.8,0,41223.0,1.8008,Low,1
CID004839,Maharashtra,155145.0,Freelancer,624,236624.0,60,2,566949.0,58.1,1,79342.0,3.6543,High,0
CID004840,Tamil Nadu,8000.0,Salaried,627,142068.0,12,1,31213.0,55.7,0,4882.0,3.9016,Medium,1
CID004841,Uttarakhand,199173.0,Salaried,671,367234.0,240,4,132067.0,100.0,0,116021.0,0.6631,Low,1
CID004842,Assam,14411.0,Salaried,531,1131362.0,84,2,35505.0,89.2,1,5454.0,2.4637,High,0
CID004843,Maharashtra,191890.0,Salaried,558,236911.0,60,1,888032.7499999994,41.4,1,99726.0,4.6278,High,0
CID004844,Maharashtra,45635.0,Freelancer,740,474213.0,180,1,87086.0,70.3,0,25787.0,1.9083,Low,1
CID004845,Karnataka,114949.0,Salaried,489,1064164.0,180,2,159355.0,90.5,1,59681.0,1.3863,High,0
CID004846,Uttar Pradesh,37628.0,Government,699,254773.0,48,0,107083.0,73.6,0,20337.0,2.8458,Low,1
CID004847,Assam,85234.0,Government,620,246518.0,24,2,215566.0,59.0,1,67733.0,2.5291,High,0
CID004848,Karnataka,28541.0,Salaried,662,946283.0,36,4,42463.0,56.6,0,22620.0,1.4878,Medium,1
CID004849,Kerala,63556.0,Salaried,774,348136.0,36,1,96634.0,71.3,0,30269.0,1.5205,Low,1
CID004850,Maharashtra,140393.0,Freelancer,639,334371.0,120,2,504036.0,90.4,0,93324.0,3.5902,Medium,1
CID004851,Chhattisgarh,135242.0,Salaried,700,1150619.0,60,0,264146.0,50.1,0,56372.0,1.9531,Medium,1
CID004852,Uttar Pradesh,39574.0,Salaried,654,169041.0,180,7,195381.0,27.3,1,31478.0,4.9371,High,0
CID004853,Madhya Pradesh,15319.0,Salaried,641,360924.0,60,2,27636.0,69.4871955128205,0,31478.0,1.804,Medium,1
CID004854,Uttar Pradesh,40209.0,Self-Employed,631,156060.0,120,5,119239.0,79.0,0,23800.0,2.9655,Medium,1
CID004855,Telangana,60984.0,Business Owner,706,748251.0,48,2,50559.0,83.4,0,29919.0,0.8291,Low,1
CID004856,Karnataka,114633.0,Salaried,591,633432.0,84,2,335268.0,49.7,1,43366.0,2.9247,High,0
CID004857,Karnataka,45148.0,Salaried,559,53010.0,84,2,116154.0,69.4871955128205,0,17020.0,2.5727,Medium,0
CID004858,Assam,133496.0,Government,655,201239.0,120,4,276612.0,57.2,0,102750.0,2.0721,Medium,1
CID004859,Odisha,31239.0,Business Owner,665,646274.0,120,2,76014.0,84.7,0,18002.0,2.4333,Low,1
CID004860,Bihar,38878.0,Self-Employed,504,232363.0,36,1,50661.0,67.4,1,30550.0,1.3031,High,0
CID004861,Telangana,101019.0,Business Owner,649,440764.0,48,3,423374.0,86.8,0,50653.0,4.191,Medium,1
CID004862,Madhya Pradesh,63027.0,Salaried,551,349733.0,36,3,292953.0,71.3,1,33848.0,4.6481,High,0
CID004863,Maharashtra,43095.0,Business Owner,700,921788.0,84,1,183961.0,80.0,0,17631.0,4.2687,Low,1
CID004864,Uttar Pradesh,19045.0,Salaried,505,168590.0,36,2,78501.0,61.1,1,6711.0,4.1219,High,0
CID004865,Tamil Nadu,174909.0,Salaried,804,462055.0,48,3,519082.0,55.8,0,120935.0,2.9677,Low,1
CID004866,Maharashtra,8000.0,Business Owner,648,35893.0,120,6,16011.0,64.3,1,3983.0,2.0014,High,0
CID004867,Uttar Pradesh,244823.60000000012,Salaried,580,69146.0,48,4,44720.0,82.3,1,24341.0,0.1827,Medium,1
CID004868,Karnataka,45752.0,Government,627,572478.0,36,1,191648.0,69.4871955128205,0,23966.0,4.1888,Medium,1
CID004869,West Bengal,42277.0,Salaried,694,209856.0,84,1,29406.0,69.4871955128205,0,32232.0,0.6956,Low,1
CID004870,Haryana,84603.0,Government,721,215348.0,240,0,111215.0,100.0,0,62776.0,1.3146,Low,1
CID004871,Uttar Pradesh,56498.0,Government,628,185859.0,24,3,130385.0,67.9,1,40147.0,2.3078,High,0
CID004872,Maharashtra,47218.0,Salaried,534,162926.0,120,3,64962.0,59.3,1,32893.0,1.3758,High,0
CID004873,Maharashtra,168236.0,Salaried,553,223562.0,24,2,525480.0,25.9,1,105813.0,3.1235,High,0
CID004874,Tamil Nadu,37707.0,Salaried,672,179218.0,48,2,141731.0,58.0,0,27730.0,3.7587,Medium,1
CID004875,Tamil Nadu,179117.0,Government,728,833885.0,60,2,822309.0,42.4,0,129993.0,4.5909,Medium,1
CID004876,Telangana,29278.0,Self-Employed,739,253673.0,84,2,42365.0,85.4,0,11899.0,1.447,Low,1
CID004877,West Bengal,29002.0,Business Owner,663,454424.0,180,1,50993.0,66.1,0,18806.0,1.7583,Medium,1
CID004878,Andhra Pradesh,8837.0,Self-Employed,727,241345.0,24,2,32920.0,43.6,0,6338.0,3.7252,Medium,1
CID004879,Uttar Pradesh,19482.0,Salaried,802,383699.0,84,2,28769.0,80.9,0,13104.0,1.4767,Low,1
CID004880,Haryana,62481.0,Salaried,745,833046.0,48,3,139157.0,76.3,0,19276.0,2.2272,Low,1
CID004881,Karnataka,42141.0,Salaried,723,97193.0,180,1,163952.0,47.3,0,25653.0,3.8906,Medium,1
CID004882,Gujarat,69602.0,Business Owner,585,132716.0,36,0,152517.0,100.0,0,30796.0,2.1913,Medium,1
CID004883,Madhya Pradesh,44891.0,Self-Employed,727,222037.0,84,0,52002.0,54.9,0,30835.0,1.1584,Low,1
CID004884,Karnataka,244823.60000000012,Business Owner,686,307780.0,36,3,432691.0,81.9,1,169344.0,1.7674,Medium,1
CID004885,Maharashtra,45084.0,Salaried,702,355576.0,240,0,38946.0,67.5,0,15977.0,0.8639,Low,1
CID004886,Bihar,55807.0,Self-Employed,750,495418.0,12,2,197208.0,100.0,0,26057.0,3.5338,Low,1
CID004887,Uttar Pradesh,28067.0,Salaried,678,867567.0,36,3,19821.0,88.4,0,21058.0,0.7062,Low,1
CID004888,Andhra Pradesh,32627.0,Freelancer,641,1356160.0,84,1,100597.0,48.0,0,17671.0,3.0832,Medium,1
CID004889,Maharashtra,101730.0,Government,564,225612.0,180,2,485784.0,100.0,0,56300.0,4.7752,Medium,0
CID004890,Andhra Pradesh,123286.0,Salaried,626,10000.0,240,2,147542.5,44.7,1,49551.0,1.1967,High,0
CID004891,Tamil Nadu,73595.0,Salaried,667,869466.0,36,0,60953.0,48.8,0,28622.0,0.8282,Medium,1
CID004892,Maharashtra,174759.0,Salaried,648,177387.0,48,0,649260.0,100.0,0,58277.0,3.7152,Low,1
CID004893,West Bengal,92174.0,Business Owner,669,10000.0,180,3,332327.0,69.4,1,31328.0,3.6054,Medium,1
CID004894,Tamil Nadu,63302.0,Self-Employed,726,502904.0,12,0,116649.0,76.2,0,24537.0,1.8427,Low,1
CID004895,Uttar Pradesh,60893.0,Business Owner,719,204641.0,84,3,60402.0,78.5,0,18694.0,0.9919,Low,1
CID004896,Maharashtra,87998.0,Salaried,645,954899.0,60,1,382204.0,48.5,0,70156.0,4.3433,Medium,1
CID004897,Karnataka,23921.0,Business Owner,582,217103.0,84,2,71628.0,100.0,0,12377.0,2.9944,Medium,1
CID004898,Tamil Nadu,37813.0,Business Owner,680,448092.0,60,1,137747.0,100.0,0,19062.0,3.6428,Low,1
CID004899,Maharashtra,9260.0,Salaried,829,789644.0,84,1,23706.0,32.6,0,5494.0,2.56,Low,1
CID004900,Maharashtra,27048.0,Self-Employed,675,257004.0,84,2,40588.0,61.0,0,19680.0,1.5006,Medium,1
CID004901,Maharashtra,31003.0,Salaried,626,261565.0,84,2,51823.0,83.6,0,19583.0,1.6715,Medium,1
CID004902,Gujarat,39876.0,Self-Employed,692,397071.0,84,3,115908.0,67.8,0,31478.0,2.9067,Medium,1
CID004903,Maharashtra,153284.0,Freelancer,697,231938.0,60,0,238425.0,59.1,0,103082.0,1.5554,Low,1
CID004904,Tamil Nadu,39217.0,Salaried,696,305234.0,84,4,89965.0,81.2,1,14510.0,2.294,Medium,1
CID004905,Jharkhand,61506.0,Freelancer,759,655062.0,120,2,51346.0,83.2,0,44791.0,0.8348,Low,1
CID004906,Karnataka,130737.0,Self-Employed,680,877162.0,120,1,651040.0,100.0,0,87134.0,4.9798,Low,1
CID004907,Himachal Pradesh,37307.0,Salaried,756,434412.0,180,2,122183.0,35.3,1,28669.0,3.2751,Medium,1
CID004908,Karnataka,18016.0,Self-Employed,668,144437.0,48,1,20849.0,49.8,0,13287.0,1.1572,Medium,1
CID004909,Kerala,65486.0,Self-Employed,770,786428.0,84,1,147542.5,54.9,0,33166.0,2.253,Low,1
CID004910,Rajasthan,31570.0,Salaried,746,261978.0,180,3,84442.0,100.0,0,23586.0,2.6748,Low,1
CID004911,Bihar,23259.0,Salaried,723,362752.0,48,3,14221.0,100.0,0,31478.0,0.6114,Low,1
CID004912,Rajasthan,49261.0,Salaried,713,331288.0,120,1,115968.0,75.5,0,25794.0,2.3542,Low,1
CID004913,Rajasthan,179124.0,Salaried,834,244072.0,36,2,851218.0,68.3,0,115974.0,4.7521,Low,1
CID004914,Karnataka,191468.0,Salaried,736,284100.0,36,0,805145.0,78.8,0,73384.0,4.2051,Low,1
CID004915,Karnataka,58085.0,Salaried,582,378794.0,60,1,235032.0,93.5,0,28454.0,4.0463,Medium,1
CID004916,Odisha,38470.0,Salaried,669,251007.0,120,0,38470.0,64.9,0,12572.0,1.0,Low,1
CID004917,Uttar Pradesh,91232.0,Government,628,666308.0,48,1,147542.5,75.5,0,46113.0,1.6172,Medium,1
CID004918,Uttar Pradesh,69002.0,Salaried,815,177648.0,36,5,206832.0,63.3,0,42371.0,2.9975,Low,1
CID004919,Kerala,57356.0,Salaried,750,359113.0,36,2,214580.0,42.1,0,35201.0,3.7412,Medium,1
CID004920,Uttar Pradesh,165048.0,Self-Employed,812,152651.0,36,1,374006.0,34.2,0,80079.0,2.266,Low,1
CID004921,Assam,27787.0,Business Owner,589,61858.0,84,2,147542.5,56.2,1,9560.0,5.3098,High,0
CID004922,Kerala,178529.0,Salaried,738,213497.0,36,2,334347.0,62.5,0,110775.0,1.8728,Low,1
CID004923,West Bengal,25912.0,Government,540,240958.0,180,1,105009.0,78.7,1,8871.0,4.0525,High,0
CID004924,Bihar,188620.0,Self-Employed,522,353259.0,48,0,418395.0,75.4,1,78685.0,2.2182,High,0
CID004925,Maharashtra,65711.0,Freelancer,618,1317548.0,60,2,37679.0,42.2,0,46105.0,0.5734,Medium,1
CID004926,Tamil Nadu,114556.0,Salaried,770,1169796.0,60,0,454325.0,70.2,0,59377.0,3.966,Low,1
CID004927,Gujarat,40467.0,Salaried,570,388151.0,240,2,49612.0,59.1,0,32368.0,1.226,Medium,0
CID004928,Karnataka,32382.0,Business Owner,648,151918.0,60,3,107733.0,65.0,0,22185.0,3.3269,Medium,1
CID004929,Kerala,58085.0,Salaried,745,259797.0,60,1,42555.0,71.6,0,33809.0,0.7326,Low,1
CID004930,Jharkhand,152530.0,Self-Employed,717,10000.0,120,0,341886.0,95.6,0,54134.0,2.2414,Low,1
CID004931,Uttar Pradesh,17327.0,Salaried,827,354779.0,36,2,44213.0,60.8,0,8916.0,2.5517,Low,1
CID004932,Uttar Pradesh,63787.0,Self-Employed,650,756981.0,12,1,311208.0,100.0,0,23493.0,4.8789,Low,1
CID004933,Uttarakhand,51867.0,Government,614,247602.0,60,1,46512.0,44.0,0,33452.0,0.8968,Medium,1
CID004934,Gujarat,60110.0,Self-Employed,562,1126093.0,60,2,233336.0,52.5,0,21189.0,3.8818,Medium,0
CID004935,Gujarat,163973.0,Freelancer,620,330025.0,36,0,793855.0,68.1,1,126530.0,4.8414,High,0
CID004936,Uttar Pradesh,108053.0,Self-Employed,561,220600.0,60,1,188670.0,46.6,0,53473.0,1.7461,Medium,0
CID004937,Odisha,161856.0,Self-Employed,506,10000.0,84,1,245281.0,43.6,1,51199.0,1.5154,High,0
CID004938,West Bengal,69249.0,Government,807,343385.0,240,2,331308.0,71.5,0,49464.0,4.7843,Low,1
CID004939,Kerala,186384.0,Freelancer,653,389633.0,84,0,503798.0,43.5,0,88663.0,2.703,Medium,1
CID004940,Haryana,105655.0,Business Owner,857,410716.0,60,3,443925.0,50.8,0,31478.0,4.2016,Low,1
CID004941,Uttar Pradesh,8000.0,Salaried,582,96759.0,12,2,32606.0,68.4,1,5853.0,4.0758,High,0
CID004942,Gujarat,65202.0,Self-Employed,615,19984.0,48,5,128252.0,100.0,0,21478.0,1.967,Medium,1
CID004943,Punjab,58085.0,Salaried,587,200753.0,48,0,11741.85,66.2,1,2462.0,0.2021,High,0
CID004944,Uttar Pradesh,21461.0,Salaried,598,312143.0,60,1,78611.0,72.6,1,7957.0,3.663,High,0
CID004945,Madhya Pradesh,48118.0,Self-Employed,719,740743.0,120,1,132606.0,47.0,1,20102.0,2.7559,Medium,1
CID004946,Assam,42680.0,Freelancer,695,59075.0,120,0,115545.0,49.0,0,23988.0,2.7072,Medium,1
CID004947,Telangana,56889.0,Freelancer,720,336948.0,120,1,168273.0,24.2,0,44400.0,2.9579,Medium,1
CID004948,Kerala,20425.0,Salaried,757,208575.0,36,1,12570.0,50.3,0,11693.0,0.6154,Low,1
CID004949,Madhya Pradesh,38500.0,Salaried,738,324710.0,48,3,20127.0,85.3,0,28091.0,0.5228,Low,1
CID004950,Punjab,58085.0,Freelancer,569,285108.0,36,1,131847.0,58.5,1,27547.0,2.2699,High,0
CID004951,Uttar Pradesh,79311.0,Salaried,608,230067.0,180,0,155178.0,73.0,0,59209.0,1.9566,Medium,1
CID004952,Maharashtra,74538.0,Self-Employed,659,321709.0,84,2,278346.0,74.5,0,48994.0,3.7343,Medium,1
CID004953,Uttar Pradesh,23651.0,Salaried,900,206986.0,24,1,46485.0,84.7,0,18328.0,1.9655,Low,1
CID004954,Maharashtra,61987.0,Salaried,711,871172.0,48,1,131287.0,100.0,0,45667.0,2.118,Low,1
CID004955,Gujarat,66901.0,Government,658,983647.0,36,2,198893.0,82.1,0,48511.0,2.9729,Medium,1
CID004956,Kerala,162620.0,Salaried,703,308001.0,240,0,514243.0,65.2,0,54731.0,3.1622,Medium,1
CID004957,Uttar Pradesh,35062.0,Salaried,601,988449.0,48,2,70117.0,85.9,0,22332.0,1.9998,Medium,1
CID004958,Telangana,50844.0,Salaried,670,1261352.0,60,2,153115.0,76.1,0,23072.0,3.0115,Medium,1
CID004959,Karnataka,44862.0,Government,726,473931.0,48,1,147155.0,25.2,1,19254.0,3.2802,High,0
CID004960,Kerala,188996.0,Freelancer,647,295189.0,60,2,316681.0,46.0,0,31478.0,1.6756,Medium,1
CID004961,Rajasthan,73714.0,Salaried,589,280980.0,240,2,115056.0,65.5,0,54079.0,1.5608,Medium,1
CID004962,Karnataka,21339.0,Salaried,643,1016221.0,36,5,96173.0,58.3,0,7359.0,4.5069,Medium,1
